word,freq,pct_rank
tottered,0.383,0.422
totterer,1.0,0.79
totterers,1.0,0.79
tottering,0.222,0.262
totteringly,1.0,0.79
totters,0.383,0.422
tottery,1.0,0.79
totting,0.257,0.306
toucan,0.226,0.266
toucans,0.477,0.481
touch,0.091,0.008
touchable,0.265,0.316
touchback,0.339,0.388
touchbacks,0.358,0.403
touchdown,0.15,0.126
touchdowns,0.191,0.211
touche,0.116,0.046
touched,0.106,0.027
toucher,0.227,0.268
touchers,0.287,0.339
touches,0.117,0.048
touchhole,0.591,0.541
touchholes,1.0,0.79
touchier,0.313,0.364
touchiest,0.383,0.422
touchily,1.0,0.79
touchiness,0.358,0.403
touchinesses,1.0,0.79
touching,0.106,0.027
touchingly,0.281,0.332
touchline,0.383,0.422
touchlines,1.0,0.79
touchmark,1.0,0.79
touchmarks,1.0,0.79
touchpad,0.144,0.111
touchpads,0.19,0.21
touchstone,0.201,0.229
touchstones,0.281,0.332
touchtone,0.233,0.276
touchtones,0.591,0.541
touchup,0.206,0.237
touchups,0.237,0.282
touchwood,0.591,0.541
touchwoods,1.0,0.79
touchy,0.128,0.072
tough,0.092,0.009
toughed,0.217,0.254
toughen,0.16,0.149
toughened,0.218,0.255
toughener,1.0,0.79
tougheners,1.0,0.79
toughening,0.229,0.271
toughens,0.287,0.339
tougher,0.119,0.052
toughest,0.14,0.101
toughie,0.204,0.234
toughies,0.383,0.422
toughing,0.244,0.291
toughish,1.0,0.79
toughly,0.383,0.422
toughness,0.16,0.149
toughnesses,1.0,0.79
toughs,0.242,0.288
toughy,0.303,0.355
toupee,0.185,0.201
toupees,0.339,0.388
tour,0.104,0.024
touraco,1.0,0.79
touracos,1.0,0.79
tourbillion,0.591,0.541
tourbillions,1.0,0.79
tourbillon,0.383,0.422
tourbillons,1.0,0.79
toured,0.156,0.139
tourer,0.383,0.422
tourers,0.358,0.403
touring,0.129,0.074
tourings,1.0,0.79
tourism,0.12,0.054
tourisms,1.0,0.79
tourist,0.113,0.04
tourista,0.591,0.541
touristas,0.591,0.541
touristed,0.477,0.481
touristic,0.25,0.298
touristically,0.591,0.541
tourists,0.113,0.04
touristy,0.158,0.144
tourmaline,0.358,0.403
tourmalines,0.591,0.541
tournament,0.122,0.058
tournaments,0.143,0.108
tournedos,1.0,0.79
tourney,0.175,0.181
tourneyed,1.0,0.79
tourneying,1.0,0.79
tourneys,0.229,0.271
tourniquet,0.199,0.225
tourniquets,0.313,0.364
tours,0.127,0.07
touse,0.383,0.422
toused,1.0,0.79
touses,1.0,0.79
tousing,1.0,0.79
tousle,0.591,0.541
tousled,0.383,0.422
tousles,0.591,0.541
tousling,0.477,0.481
tout,0.136,0.091
touted,0.133,0.083
touter,0.591,0.541
touters,1.0,0.79
touting,0.134,0.086
touts,0.164,0.158
touzle,1.0,0.79
touzled,1.0,0.79
touzles,1.0,0.79
touzling,1.0,0.79
tovarich,0.313,0.364
tovariches,1.0,0.79
tovarish,0.383,0.422
tovarishes,1.0,0.79
tow,0.123,0.061
towable,0.419,0.446
towage,1.0,0.79
towages,1.0,0.79
toward,0.094,0.011
towardliness,1.0,0.79
towardlinesses,1.0,0.79
towardly,1.0,0.79
towards,0.087,0.005
towaway,0.419,0.446
towaways,1.0,0.79
towboat,0.281,0.332
towboats,0.477,0.481
towed,0.143,0.108
towel,0.116,0.046
toweled,0.383,0.422
towelette,0.254,0.302
towelettes,0.294,0.347
toweling,0.313,0.364
towelings,1.0,0.79
towelled,1.0,0.79
towelling,0.419,0.446
towellings,1.0,0.79
towels,0.13,0.077
tower,0.103,0.022
towered,0.244,0.291
towerier,1.0,0.79
toweriest,1.0,0.79
towering,0.158,0.144
toweringly,1.0,0.79
towerlike,0.591,0.541
towers,0.105,0.026
towery,0.303,0.355
towhead,0.591,0.541
towheaded,0.591,0.541
towheads,1.0,0.79
towhee,0.591,0.541
towhees,1.0,0.79
towie,1.0,0.79
towies,1.0,0.79
towing,0.136,0.091
towline,0.383,0.422
towlines,0.591,0.541
towmond,1.0,0.79
towmonds,1.0,0.79
towmont,1.0,0.79
towmonts,1.0,0.79
town,0.089,0.007
townee,1.0,0.79
townees,1.0,0.79
townfolk,0.325,0.375
townhome,0.281,0.332
townhomes,0.281,0.332
townhouse,0.174,0.179
townhouses,0.224,0.264
townie,0.213,0.248
townies,0.217,0.254
townish,1.0,0.79
townless,1.0,0.79
townlet,0.477,0.481
townlets,1.0,0.79
towns,0.106,0.027
townscape,1.0,0.79
townscapes,0.591,0.541
townsfolk,0.2,0.227
township,0.154,0.135
townships,0.176,0.183
townsman,0.313,0.364
townsmen,0.339,0.388
townspeople,0.182,0.195
townswoman,1.0,0.79
townswomen,1.0,0.79
townwear,1.0,0.79
towny,0.419,0.446
towpath,0.477,0.481
towpaths,1.0,0.79
towplane,1.0,0.79
towplanes,1.0,0.79
towrope,0.591,0.541
towropes,1.0,0.79
tows,0.224,0.264
towsack,1.0,0.79
towsacks,1.0,0.79
towy,1.0,0.79
toxaemia,1.0,0.79
toxaemias,1.0,0.79
toxaemic,1.0,0.79
toxaphene,1.0,0.79
toxaphenes,1.0,0.79
toxemia,0.477,0.481
toxemias,1.0,0.79
toxemic,1.0,0.79
toxic,0.104,0.024
toxical,0.591,0.541
toxically,0.339,0.388
toxicant,0.339,0.388
toxicants,0.477,0.481
toxicities,0.281,0.332
toxicity,0.133,0.083
toxicologic,0.591,0.541
toxicological,0.265,0.316
toxicologically,0.591,0.541
toxicologies,1.0,0.79
toxicologist,0.239,0.285
toxicologists,0.358,0.403
toxicology,0.18,0.191
toxicoses,1.0,0.79
toxicosis,1.0,0.79
toxics,0.244,0.291
toxigenic,1.0,0.79
toxigenicities,1.0,0.79
toxigenicity,1.0,0.79
toxin,0.144,0.111
toxine,1.0,0.79
toxines,1.0,0.79
toxins,0.128,0.072
toxoid,0.383,0.422
toxoids,1.0,0.79
toxophilies,1.0,0.79
toxophilite,0.477,0.481
toxophilites,1.0,0.79
toxophily,1.0,0.79
toxoplasma,0.19,0.21
toxoplasmas,1.0,0.79
toxoplasmic,1.0,0.79
toxoplasmoses,1.0,0.79
toxoplasmosis,0.181,0.193
toy,0.103,0.022
toyed,0.162,0.153
toyer,1.0,0.79
toyers,1.0,0.79
toying,0.145,0.113
toyish,0.303,0.355
toyless,1.0,0.79
toylike,0.261,0.311
toyo,0.287,0.339
toyon,0.591,0.541
toyons,1.0,0.79
toyos,0.591,0.541
toys,0.103,0.022
toyshop,0.358,0.403
toyshops,1.0,0.79
trabeate,1.0,0.79
trabeated,1.0,0.79
trabeation,1.0,0.79
trabeations,1.0,0.79
trabecula,1.0,0.79
trabeculae,1.0,0.79
trabecular,0.419,0.446
trabeculas,1.0,0.79
trabeculate,1.0,0.79
trace,0.11,0.034
traceabilities,1.0,0.79
traceability,0.237,0.282
traceable,0.152,0.13
traceably,0.591,0.541
traced,0.124,0.063
traceless,1.0,0.79
tracer,0.162,0.153
traceried,1.0,0.79
traceries,0.591,0.541
tracers,0.19,0.21
tracery,0.591,0.541
traces,0.125,0.065
trachea,0.188,0.206
tracheae,0.419,0.446
tracheal,0.419,0.446
tracheary,1.0,0.79
tracheas,0.358,0.403
tracheate,1.0,0.79
tracheated,1.0,0.79
tracheates,1.0,0.79
tracheid,1.0,0.79
tracheids,1.0,0.79
tracheitis,1.0,0.79
tracheitises,1.0,0.79
tracheolar,1.0,0.79
tracheole,1.0,0.79
tracheoles,0.591,0.541
tracheophyte,1.0,0.79
tracheophytes,1.0,0.79
tracheostomies,0.591,0.541
tracheostomy,0.383,0.422
tracheotomies,0.477,0.481
tracheotomy,0.27,0.321
trachle,1.0,0.79
trachled,1.0,0.79
trachles,1.0,0.79
trachling,1.0,0.79
trachoma,0.419,0.446
trachomas,1.0,0.79
trachyte,1.0,0.79
trachytes,1.0,0.79
trachytic,1.0,0.79
tracing,0.127,0.07
tracings,0.287,0.339
track,0.091,0.008
trackable,0.196,0.22
trackage,0.591,0.541
trackages,1.0,0.79
trackball,0.156,0.139
trackballs,0.197,0.222
tracked,0.12,0.054
tracker,0.121,0.056
trackers,0.133,0.083
tracking,0.107,0.029
trackings,1.0,0.79
tracklayer,1.0,0.79
tracklayers,0.591,0.541
tracklaying,1.0,0.79
tracklayings,1.0,0.79
trackless,0.275,0.326
trackman,0.261,0.311
trackmen,1.0,0.79
trackpad,0.14,0.101
trackpads,0.2,0.227
tracks,0.102,0.021
trackside,0.419,0.446
tracksides,1.0,0.79
tracksuit,0.227,0.268
tracksuits,0.244,0.291
trackwalker,1.0,0.79
trackwalkers,1.0,0.79
trackway,0.383,0.422
trackways,1.0,0.79
tract,0.129,0.074
tractabilities,1.0,0.79
tractability,0.358,0.403
tractable,0.175,0.181
tractableness,1.0,0.79
tractablenesses,1.0,0.79
tractably,0.591,0.541
tractate,0.27,0.321
tractates,0.419,0.446
tractile,1.0,0.79
traction,0.119,0.052
tractional,1.0,0.79
tractions,0.591,0.541
tractive,0.477,0.481
tractor,0.13,0.077
tractors,0.145,0.113
tracts,0.142,0.106
trad,0.195,0.219
tradable,0.221,0.26
trade,0.089,0.007
tradeable,0.208,0.24
tradecraft,0.313,0.364
tradecrafts,1.0,0.79
traded,0.112,0.038
trademark,0.116,0.046
trademarked,0.151,0.128
trademarking,0.235,0.279
trademarks,0.141,0.103
tradeoff,0.12,0.054
tradeoffs,0.132,0.081
trader,0.124,0.063
traders,0.118,0.05
trades,0.118,0.05
tradescantia,1.0,0.79
tradescantias,1.0,0.79
tradesman,0.189,0.208
tradesmen,0.193,0.215
tradespeople,0.237,0.282
trading,0.1,0.018
tradition,0.101,0.019
traditional,0.096,0.013
traditionalism,0.197,0.222
traditionalisms,1.0,0.79
traditionalist,0.17,0.171
traditionalists,0.177,0.185
traditionalize,1.0,0.79
traditionalized,0.287,0.339
traditionalizes,1.0,0.79
traditionally,0.111,0.036
traditionary,1.0,0.79
traditionless,0.591,0.541
traditions,0.112,0.038
traditive,1.0,0.79
traditor,0.591,0.541
traditores,0.591,0.541
traduce,0.339,0.388
traduced,0.477,0.481
traducement,1.0,0.79
traducements,0.591,0.541
traducer,1.0,0.79
traducers,0.591,0.541
traduces,1.0,0.79
traducing,1.0,0.79
traffic,0.091,0.008
trafficability,0.591,0.541
trafficable,0.591,0.541
trafficked,0.157,0.142
trafficker,0.203,0.232
traffickers,0.151,0.128
trafficking,0.122,0.058
traffics,0.233,0.276
tragacanth,1.0,0.79
tragacanths,1.0,0.79
tragedian,1.0,0.79
tragedians,0.591,0.541
tragedienne,1.0,0.79
tragediennes,1.0,0.79
tragedies,0.135,0.088
tragedy,0.104,0.024
tragi,1.0,0.79
tragic,0.108,0.031
tragical,0.383,0.422
tragically,0.133,0.083
tragicomedies,1.0,0.79
tragicomedy,0.325,0.375
tragicomic,0.25,0.298
tragicomical,1.0,0.79
tragics,1.0,0.79
tragopan,0.419,0.446
tragopans,1.0,0.79
tragus,0.383,0.422
traik,1.0,0.79
traiked,1.0,0.79
traiking,1.0,0.79
traiks,1.0,0.79
trail,0.107,0.029
trailblazer,0.203,0.232
trailblazers,0.242,0.288
trailblazing,0.281,0.332
trailbreaker,1.0,0.79
trailbreakers,0.477,0.481
trailed,0.182,0.195
trailer,0.104,0.024
trailerable,0.477,0.481
trailered,1.0,0.79
trailering,0.419,0.446
trailerings,1.0,0.79
trailerist,1.0,0.79
trailerists,1.0,0.79
trailerite,1.0,0.79
trailerites,1.0,0.79
trailers,0.123,0.061
trailhead,0.313,0.364
trailheads,0.477,0.481
trailing,0.134,0.086
trailless,0.477,0.481
trails,0.125,0.065
trailside,0.591,0.541
train,0.092,0.009
trainabilities,1.0,0.79
trainability,0.477,0.481
trainable,0.187,0.204
trainband,1.0,0.79
trainbands,1.0,0.79
trainbearer,1.0,0.79
trainbearers,0.591,0.541
trained,0.098,0.015
trainee,0.173,0.177
trainees,0.192,0.213
traineeship,0.339,0.388
traineeships,0.591,0.541
trainer,0.13,0.077
trainers,0.138,0.096
trainful,0.477,0.481
trainfuls,1.0,0.79
training,0.092,0.009
trainings,0.206,0.237
trainload,0.313,0.364
trainloads,0.313,0.364
trainman,0.419,0.446
trainmen,1.0,0.79
trains,0.105,0.026
trainway,1.0,0.79
trainways,1.0,0.79
traipse,0.242,0.288
traipsed,0.275,0.326
traipses,0.419,0.446
traipsing,0.208,0.24
trait,0.11,0.034
traitor,0.115,0.044
traitoress,1.0,0.79
traitoresses,1.0,0.79
traitorous,0.139,0.098
traitorously,0.477,0.481
traitors,0.121,0.056
traitress,1.0,0.79
traitresses,1.0,0.79
traits,0.107,0.029
traject,0.477,0.481
trajected,1.0,0.79
trajecting,1.0,0.79
trajection,1.0,0.79
trajections,1.0,0.79
trajectories,0.169,0.168
trajectory,0.133,0.083
trajects,1.0,0.79
tram,0.155,0.137
tramcar,0.591,0.541
tramcars,1.0,0.79
tramel,0.477,0.481
trameled,1.0,0.79
trameling,1.0,0.79
tramell,1.0,0.79
tramelled,1.0,0.79
tramelling,1.0,0.79
tramells,1.0,0.79
tramels,1.0,0.79
tramless,1.0,0.79
tramline,1.0,0.79
tramlines,0.339,0.388
trammed,1.0,0.79
trammel,0.339,0.388
trammeled,0.477,0.481
trammeler,1.0,0.79
trammelers,1.0,0.79
trammeling,0.591,0.541
trammelled,1.0,0.79
trammelling,1.0,0.79
trammels,0.591,0.541
tramming,0.591,0.541
tramontane,0.591,0.541
tramontanes,1.0,0.79
tramp,0.134,0.086
tramped,0.325,0.375
tramper,1.0,0.79
trampers,1.0,0.79
trampier,0.383,0.422
trampiest,1.0,0.79
tramping,0.237,0.282
trampish,0.477,0.481
trample,0.14,0.101
trampled,0.133,0.083
trampler,1.0,0.79
tramplers,0.383,0.422
tramples,0.185,0.201
trampling,0.144,0.111
trampoline,0.147,0.118
trampoliner,1.0,0.79
trampoliners,1.0,0.79
trampolines,0.194,0.217
trampolining,0.281,0.332
trampolinings,1.0,0.79
trampolinist,0.477,0.481
trampolinists,1.0,0.79
tramps,0.177,0.185
trampy,0.275,0.326
tramroad,1.0,0.79
tramroads,1.0,0.79
trams,0.176,0.183
tramway,0.325,0.375
tramways,0.275,0.326
trance,0.131,0.079
tranced,0.383,0.422
trancelike,0.25,0.298
trances,0.244,0.291
tranche,0.18,0.191
tranches,0.163,0.155
trancing,0.477,0.481
trangam,1.0,0.79
trangams,1.0,0.79
trank,0.383,0.422
tranks,0.477,0.481
trannies,0.16,0.149
tranny,0.133,0.083
tranq,0.193,0.215
tranqs,0.313,0.364
tranquil,0.18,0.191
tranquiler,1.0,0.79
tranquilest,1.0,0.79
tranquilities,1.0,0.79
tranquility,0.145,0.113
tranquilize,0.247,0.295
tranquilized,0.224,0.264
tranquilizer,0.162,0.153
tranquilizers,0.19,0.21
tranquilizes,0.591,0.541
tranquilizing,0.275,0.326
tranquiller,1.0,0.79
tranquillest,1.0,0.79
tranquillities,1.0,0.79
tranquillity,0.2,0.227
tranquillize,1.0,0.79
tranquillized,1.0,0.79
tranquillizer,0.358,0.403
tranquillizers,0.477,0.481
tranquillizes,1.0,0.79
tranquillizing,0.419,0.446
tranquilly,0.477,0.481
tranquilness,1.0,0.79
tranquilnesses,1.0,0.79
trans,0.124,0.063
transact,0.194,0.217
transacted,0.222,0.262
transacting,0.287,0.339
transactinide,1.0,0.79
transaction,0.108,0.031
transactional,0.141,0.103
transactions,0.11,0.034
transactor,0.591,0.541
transactors,0.591,0.541
transacts,0.383,0.422
transalpine,0.477,0.481
transaminase,0.477,0.481
transaminases,1.0,0.79
transamination,1.0,0.79
transaminations,1.0,0.79
transatlantic,0.155,0.137
transaxle,0.287,0.339
transaxles,0.477,0.481
transceiver,0.205,0.236
transceivers,0.227,0.268
transcend,0.137,0.094
transcended,0.166,0.162
transcendence,0.17,0.171
transcendences,1.0,0.79
transcendencies,1.0,0.79
transcendency,1.0,0.79
transcendent,0.144,0.111
transcendental,0.143,0.108
transcendently,1.0,0.79
transcending,0.174,0.179
transcends,0.136,0.091
transcribe,0.158,0.144
transcribed,0.152,0.13
transcriber,0.257,0.306
transcribers,0.303,0.355
transcribes,0.27,0.321
transcribing,0.173,0.177
transcript,0.115,0.044
transcriptase,0.233,0.276
transcriptases,0.591,0.541
transcription,0.144,0.111
transcriptional,0.358,0.403
transcriptions,0.209,0.242
transcripts,0.136,0.091
transcultural,0.477,0.481
transcutaneous,1.0,0.79
transdermal,0.254,0.302
transduce,0.591,0.541
transduced,0.477,0.481
transducer,0.261,0.311
transducers,0.242,0.288
transduces,1.0,0.79
transducing,0.477,0.481
transductant,1.0,0.79
transductants,1.0,0.79
transduction,0.235,0.279
transductional,1.0,0.79
transductions,1.0,0.79
transect,0.383,0.422
transected,0.477,0.481
transecting,0.591,0.541
transection,1.0,0.79
transections,1.0,0.79
transects,0.591,0.541
transept,1.0,0.79
transeptal,1.0,0.79
transepts,1.0,0.79
transeunt,0.591,0.541
transfect,0.477,0.481
transfected,0.591,0.541
transfecting,1.0,0.79
transfection,0.477,0.481
transfections,1.0,0.79
transfects,1.0,0.79
transfer,0.1,0.018
transferability,0.313,0.364
transferable,0.152,0.13
transferal,0.313,0.364
transferals,0.477,0.481
transferase,0.591,0.541
transferases,0.591,0.541
transferee,0.358,0.403
transferees,1.0,0.79
transference,0.176,0.183
transferences,1.0,0.79
transferential,1.0,0.79
transferor,0.591,0.541
transferors,1.0,0.79
transferrable,0.209,0.242
transferred,0.115,0.044
transferrer,1.0,0.79
transferrers,1.0,0.79
transferrin,1.0,0.79
transferring,0.124,0.063
transferrins,1.0,0.79
transfers,0.121,0.056
transfiguration,0.231,0.273
transfigure,0.591,0.541
transfigured,0.257,0.306
transfigures,0.591,0.541
transfiguring,0.591,0.541
transfinite,0.211,0.245
transfix,0.419,0.446
transfixed,0.184,0.199
transfixes,1.0,0.79
transfixing,0.477,0.481
transfixion,1.0,0.79
transfixions,1.0,0.79
transfixt,1.0,0.79
transform,0.117,0.048
transformable,0.419,0.446
transformation,0.12,0.054
transformations,0.138,0.096
transformative,0.168,0.166
transformed,0.123,0.061
transformer,0.137,0.094
transformers,0.123,0.061
transforming,0.137,0.094
transforms,0.138,0.096
transfusable,1.0,0.79
transfuse,0.358,0.403
transfused,0.339,0.388
transfuses,1.0,0.79
transfusible,1.0,0.79
transfusing,0.419,0.446
transfusion,0.149,0.123
transfusional,1.0,0.79
transfusions,0.159,0.146
transgender,0.139,0.098
transgendered,0.14,0.101
transgene,0.257,0.306
transgenes,0.287,0.339
transgenic,0.187,0.204
transgress,0.182,0.195
transgressed,0.218,0.255
transgresses,0.281,0.332
transgressing,0.212,0.247
transgression,0.15,0.126
transgressions,0.145,0.113
transgressive,0.275,0.326
transgressor,0.244,0.291
transgressors,0.206,0.237
tranship,1.0,0.79
transhipped,1.0,0.79
transhipping,1.0,0.79
tranships,1.0,0.79
transhistorical,0.477,0.481
transhumance,1.0,0.79
transhumances,1.0,0.79
transhumant,0.339,0.388
transhumants,1.0,0.79
transience,0.239,0.285
transiences,1.0,0.79
transiencies,1.0,0.79
transiency,0.591,0.541
transient,0.136,0.091
transiently,0.275,0.326
transients,0.195,0.219
transilluminate,1.0,0.79
transistor,0.144,0.111
transistorise,1.0,0.79
transistorised,1.0,0.79
transistorises,1.0,0.79
transistorising,1.0,0.79
transistorize,0.591,0.541
transistorized,0.477,0.481
transistorizes,1.0,0.79
transistorizing,1.0,0.79
transistors,0.136,0.091
transit,0.107,0.029
transited,0.358,0.403
transiting,0.221,0.26
transition,0.106,0.027
transitional,0.133,0.083
transitionally,0.303,0.355
transitions,0.138,0.096
transitive,0.148,0.121
transitively,0.216,0.252
transitiveness,1.0,0.79
transitivities,1.0,0.79
transitivity,0.211,0.245
transitorily,0.591,0.541
transitoriness,1.0,0.79
transitory,0.169,0.168
transits,0.22,0.257
translatability,1.0,0.79
translatable,0.213,0.248
translate,0.105,0.026
translated,0.109,0.032
translates,0.115,0.044
translating,0.128,0.072
translation,0.1,0.018
translational,0.231,0.273
translations,0.12,0.054
translative,0.591,0.541
translator,0.128,0.072
translators,0.144,0.111
translatory,0.591,0.541
transliterate,0.213,0.248
transliterated,0.186,0.203
transliterates,0.325,0.375
transliterating,0.261,0.311
transliteration,0.161,0.151
translocate,0.591,0.541
translocated,0.477,0.481
translocates,1.0,0.79
translocating,1.0,0.79
translocation,0.254,0.302
translocations,1.0,0.79
translucence,0.358,0.403
translucences,1.0,0.79
translucencies,1.0,0.79
translucency,0.231,0.273
translucent,0.151,0.128
translucently,0.591,0.541
transmarine,1.0,0.79
transmembrane,0.313,0.364
transmigrate,1.0,0.79
transmigrated,0.591,0.541
transmigrates,1.0,0.79
transmigrating,1.0,0.79
transmigration,0.257,0.306
transmigrations,1.0,0.79
transmigrator,1.0,0.79
transmigrators,1.0,0.79
transmigratory,1.0,0.79
transmissible,0.201,0.229
transmission,0.108,0.031
transmissions,0.137,0.094
transmissive,0.358,0.403
transmissivity,1.0,0.79
transmissometer,1.0,0.79
transmit,0.125,0.065
transmits,0.165,0.16
transmittable,0.224,0.264
transmittal,0.339,0.388
transmittals,1.0,0.79
transmittance,0.477,0.481
transmittances,1.0,0.79
transmitted,0.121,0.056
transmitter,0.142,0.106
transmitters,0.164,0.158
transmitting,0.14,0.101
transmogrified,0.242,0.288
transmogrifies,0.383,0.422
transmogrify,0.242,0.288
transmogrifying,0.419,0.446
transmontane,1.0,0.79
transmountain,0.591,0.541
transmutable,0.591,0.541
transmutation,0.185,0.201
transmutations,0.419,0.446
transmutative,1.0,0.79
transmute,0.2,0.227
transmuted,0.221,0.26
transmutes,0.325,0.375
transmuting,0.244,0.291
transnational,0.166,0.162
transnatural,0.591,0.541
transoceanic,0.242,0.288
transom,0.358,0.403
transoms,1.0,0.79
transonic,0.287,0.339
transpacific,0.235,0.279
transparence,0.477,0.481
transparences,1.0,0.79
transparencies,0.213,0.248
transparency,0.109,0.032
transparent,0.106,0.027
transparentize,1.0,0.79
transparentized,1.0,0.79
transparentizes,1.0,0.79
transparently,0.138,0.096
transparentness,1.0,0.79
transpersonal,0.339,0.388
transpicuous,0.591,0.541
transpierce,1.0,0.79
transpierced,1.0,0.79
transpierces,1.0,0.79
transpiercing,1.0,0.79
transpiration,0.325,0.375
transpirational,1.0,0.79
transpirations,1.0,0.79
transpire,0.184,0.199
transpired,0.15,0.126
transpires,0.217,0.254
transpiring,0.226,0.266
transplacental,0.591,0.541
transplant,0.126,0.067
transplantable,0.383,0.422
transplantation,0.199,0.225
transplanted,0.16,0.149
transplanter,1.0,0.79
transplanters,1.0,0.79
transplanting,0.22,0.257
transplants,0.143,0.108
transpolar,0.591,0.541
transponder,0.162,0.153
transponders,0.181,0.193
transpontine,1.0,0.79
transport,0.104,0.024
transportable,0.19,0.21
transportation,0.101,0.019
transportations,0.27,0.321
transported,0.128,0.072
transporter,0.147,0.118
transporters,0.173,0.177
transporting,0.129,0.074
transports,0.159,0.146
transposable,0.419,0.446
transpose,0.167,0.164
transposed,0.169,0.168
transposes,0.303,0.355
transposing,0.194,0.217
transposition,0.195,0.219
transpositional,0.591,0.541
transpositions,0.294,0.347
transposon,0.591,0.541
transposons,0.254,0.302
transsexual,0.145,0.113
transsexualism,0.233,0.276
transsexualisms,1.0,0.79
transsexuality,0.233,0.276
transsexuals,0.16,0.149
transshape,1.0,0.79
transshaped,1.0,0.79
transshapes,1.0,0.79
transshaping,1.0,0.79
transship,0.383,0.422
transshipment,0.303,0.355
transshipments,0.591,0.541
transshipped,1.0,0.79
transshipping,0.591,0.541
transships,0.591,0.541
transsonic,0.477,0.481
transthoracic,1.0,0.79
transubstantial,1.0,0.79
transudate,1.0,0.79
transudates,1.0,0.79
transudation,1.0,0.79
transudations,1.0,0.79
transude,1.0,0.79
transuded,1.0,0.79
transudes,1.0,0.79
transuding,1.0,0.79
transuranic,0.237,0.282
transuranics,0.257,0.306
transuranium,1.0,0.79
transvaluate,1.0,0.79
transvaluated,0.591,0.541
transvaluates,1.0,0.79
transvaluating,1.0,0.79
transvaluation,0.477,0.481
transvaluations,1.0,0.79
transvalue,1.0,0.79
transvalued,1.0,0.79
transvalues,1.0,0.79
transvaluing,1.0,0.79
transversal,0.358,0.403
transversals,1.0,0.79
transverse,0.197,0.222
transversely,0.325,0.375
transverses,0.419,0.446
transvestism,0.244,0.291
transvestisms,1.0,0.79
transvestite,0.143,0.108
transvestites,0.167,0.164
trap,0.102,0.021
trapan,1.0,0.79
trapanned,1.0,0.79
trapanning,1.0,0.79
trapans,1.0,0.79
trapball,1.0,0.79
trapballs,1.0,0.79
trapdoor,0.192,0.213
trapdoors,0.261,0.311
trapes,0.591,0.541
trapesed,1.0,0.79
trapeses,1.0,0.79
trapesing,0.591,0.541
trapeze,0.212,0.247
trapezes,0.477,0.481
trapezia,1.0,0.79
trapezial,1.0,0.79
trapezii,1.0,0.79
trapezist,1.0,0.79
trapezists,1.0,0.79
trapezium,0.339,0.388
trapeziums,0.591,0.541
trapezius,0.339,0.388
trapeziuses,1.0,0.79
trapezohedra,1.0,0.79
trapezohedron,1.0,0.79
trapezohedrons,1.0,0.79
trapezoid,0.216,0.252
trapezoidal,0.287,0.339
trapezoids,0.303,0.355
traplike,1.0,0.79
trapline,1.0,0.79
traplines,1.0,0.79
trapnest,1.0,0.79
trapnested,1.0,0.79
trapnesting,1.0,0.79
trapnests,1.0,0.79
trappean,1.0,0.79
trapped,0.11,0.034
trapper,0.18,0.191
trappers,0.229,0.271
trapping,0.148,0.121
trappings,0.149,0.123
trappose,1.0,0.79
trappous,1.0,0.79
traprock,0.591,0.541
traprocks,1.0,0.79
traps,0.121,0.056
trapshooter,1.0,0.79
trapshooters,1.0,0.79
trapshooting,1.0,0.79
trapshootings,1.0,0.79
trapt,0.358,0.403
trapunto,1.0,0.79
trapuntos,1.0,0.79
trash,0.097,0.014
trashed,0.126,0.067
trasher,0.419,0.446
trashers,0.358,0.403
trashes,0.174,0.179
trashier,0.257,0.306
trashiest,0.244,0.291
trashily,0.591,0.541
trashiness,0.275,0.326
trashinesses,1.0,0.79
trashing,0.127,0.07
trashman,0.358,0.403
trashmen,0.281,0.332
trashy,0.131,0.079
trass,1.0,0.79
trasses,1.0,0.79
trattoria,0.477,0.481
trattorias,0.591,0.541
trattorie,1.0,0.79
trauchle,1.0,0.79
trauchled,1.0,0.79
trauchles,1.0,0.79
trauchling,1.0,0.79
trauma,0.114,0.042
traumas,0.187,0.204
traumata,1.0,0.79
traumatic,0.122,0.058
traumatically,0.242,0.288
traumatise,0.313,0.364
traumatised,0.183,0.197
traumatises,1.0,0.79
traumatising,0.231,0.273
traumatism,1.0,0.79
traumatisms,1.0,0.79
traumatization,0.419,0.446
traumatizations,1.0,0.79
traumatize,0.177,0.185
traumatized,0.131,0.079
traumatizes,0.294,0.347
traumatizing,0.155,0.137
travail,0.217,0.254
travailed,1.0,0.79
